Author	Degree	In-degree	Out-degree	Betweenness	Closeness	Harmonic	Eigenvector	Clustering	Square_Clustering
J. Lebeer	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.2225787612251115	1747.8238095237482	0.0007677400450969348	0.0	0.0
A.H. Kooyker	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
Hendricus Sparnaay	0.002013422818791946	0.0004026845637583892	0.0016107382550335568	2.722959372589884e-06	0.22501245751925736	1782.35476190471	0.0015247592815514192	0.34951456310679613	0.06762276060521674
A.G.J. Hermans	0.0009395973154362415	0.0009395973154362415	0.0	0.0	0.23222211570708023	1848.128571428513	0.0026654624051845014	0.5714285714285714	0.0
Louise Moor	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.2225787612251115	1747.8238095237482	0.0007677400450969348	0.0	0.0
Reind J. Elema	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
J.H. van Waveren	0.00026845637583892615	0.0	0.00026845637583892615	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.014285714285714285
D. Holzscherer	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
Johan Wesseling	0.0012080536912751677	0.0	0.0012080536912751677	0.0	0.0	0.0	9.056303693276773e-101	0.041666666666666664	0.01487603305785124
Johannes Steenmeijer	0.0013422818791946308	0.0	0.0013422818791946308	0.0	0.0	0.0	9.056303693276773e-101	0.36666666666666664	0.04381978342591034
A.E. Meeussen	0.0016107382550335568	0.0009395973154362415	0.0006711409395973154	4.5827449322318167e-07	0.2272809811803649	1810.5452380951876	0.0024059408878051728	0.33076923076923076	0.011904761904761904
B.G.L. Overmaat	0.0005369127516778523	0.00026845637583892615	0.00026845637583892615	0.0	0.22453737728582063	1768.697619047556	0.0010494233910260423	0.5	0.0
N. de Bresser	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
Leo Lindemans	0.011006711409395973	0.004563758389261745	0.006442953020134227	2.4381240853599098e-05	0.2317712530878938	1866.011904761856	0.014580761969129595	0.8085462287104623	0.17453554583623637
L.G. Oosten-Marwitz	0.00026845637583892615	0.0	0.00026845637583892615	0.0	0.0	0.0	9.056303693276773e-101	0.5	0.0
Lambartus Stoppendaal Pieters zoon	0.00026845637583892615	0.0	0.00026845637583892615	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.05555555555555555
G.W. Jansen	0.0004026845637583892	0.0	0.0004026845637583892	0.0	0.0	0.0	9.056303693276773e-101	0.3333333333333333	0.008517887563884156
A.G. van der Horst	0.002953020134228188	0.0008053691275167784	0.002147651006711409	1.2009769852532022e-05	0.2091311490649014	1643.9571428571035	0.0005299371786720218	0.3274336283185841	0.06019936515008075
J.C. van Holten	0.00026845637583892615	0.0	0.00026845637583892615	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
G.Th.M. Verhaak	0.0009395973154362415	0.0	0.0009395973154362415	0.0	0.0	0.0	9.056303693276773e-101	0.2857142857142857	0.04571728849185497
A.W. ter Horst	0.00026845637583892615	0.00026845637583892615	0.0	0.0	0.22753599499210964	1809.5476190475626	0.0012700386608672136	0.5	0.0
J. de Kruys	0.0016107382550335568	0.0004026845637583892	0.0012080536912751677	3.704617934847637e-05	0.1976164750121662	1556.4761904761885	0.0003651950742838061	0.10606060606060606	0.03125
J.A. Verhage	0.001476510067114094	0.0006711409395973154	0.0008053691275167784	8.077999165188288e-07	0.23382065954144798	1861.285714285655	0.002443175091033718	0.4339622641509434	0.03589021815622801
Aletta Huijsinga	0.004026845637583892	0.0006711409395973154	0.0033557046979865767	8.61806885251767e-06	0.22971430498338535	1829.1119047618513	0.002915421104856132	0.3825581395348837	0.08075529277131413
Gilbert De Smet	0.004563758389261745	0.0024161073825503354	0.002147651006711409	2.5191646046247952e-05	0.2554033538125809	2045.9976190475431	0.007998406778998981	0.4144144144144144	0.06110330447395857
Jan de Schuyter	0.009798657718120805	0.0044295302013422815	0.005369127516778523	1.8457064106405066e-05	0.2406412434908837	1915.0357142856485	0.014867441604785807	0.8669106317411402	0.22463887742468014
Jan Poortman	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
Frans Van Coetsem	0.0008053691275167784	0.0	0.0008053691275167784	0.0	0.0	0.0	9.056303693276773e-101	0.03333333333333333	0.03034134007585335
C. Binnerts	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.2225787612251115	1747.8238095237482	0.0007677400450969348	0.0	0.0
Christiaan Terpstra	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.2225787612251115	1747.8238095237482	0.0007677400450969348	0.0	0.0
Hubert J. Michaël	0.005100671140939597	0.00013422818791946307	0.004966442953020134	3.2266340744084934e-06	0.2007631566842933	1569.9507936507862	0.00022378982640210306	0.09544159544159544	0.021347844286312263
Seymour L. Flaxman	0.0022818791946308723	0.0005369127516778523	0.0017449664429530199	3.4465419855542138e-06	0.2129176461928175	1669.445238095191	0.0006841439036402174	0.15073529411764705	0.04432263116679718
Harriët Laurey	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.2225787612251115	1747.8238095237482	0.0007677400450969348	0.0	0.0
C. Kostelijk	0.005503355704697986	0.0017449664429530199	0.003758389261744966	0.00010550384473645229	0.226523237586876	1800.1571428570842	0.001460984512459036	0.06723716381418093	0.018607979960636966
F. van Vinckenroye	0.013691275167785233	0.005503355704697986	0.008187919463087247	0.00037117429114239426	0.24302016090045575	1974.0666666666168	0.010322049392507871	0.26678995522678606	0.053886043740135926
Jan Frans Gratiaen	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
Bert Japin	0.0010738255033557046	0.0008053691275167784	0.00026845637583892615	4.9386830707897234e-08	0.22442406821388083	1803.7619047618662	0.0027639917389831923	0.8214285714285714	0.13902439024390245
A.I.M. van der Waag	0.002147651006711409	0.0	0.002147651006711409	0.0	0.0	0.0	9.056303693276773e-101	0.0375	0.01266891891891892
Gera Kraan-van den Burg	0.0009395973154362415	0.0009395973154362415	0.0	0.0	0.20205692408007356	1576.7023809523694	0.0002922192126463716	0.7142857142857143	0.0
J. Vergote	0.0004026845637583892	0.00013422818791946307	0.00026845637583892615	0.0	0.1866817721399036	1456.105555555568	0.00010024744845517053	0.5	0.0
M.A.F. Ostendorf	0.004161073825503355	0.0017449664429530199	0.0024161073825503354	4.092955696082052e-06	0.23686611334557567	1902.628571428521	0.00432135927184668	0.4226579520697168	0.06368933242422364
Arnold J.T. Stakenburg	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
R. Lievens	0.053020134228187916	0.017718120805369126	0.03530201342281879	0.0019236177577967928	0.26882052087735875	2206.0214285714005	0.027105941245043983	0.15944843908776352	0.0476600028485233
M.A. Kerckhove	0.0008053691275167784	0.0	0.0008053691275167784	0.0	0.0	0.0	9.056303693276773e-101	0.13333333333333333	0.02729093640460691
C.J.H. Steketee	0.0009395973154362415	0.00026845637583892615	0.0006711409395973154	8.437528906930424e-08	0.1962371470546823	1552.4476190476096	0.0004856955766944897	0.16666666666666666	0.009230769230769232
A.W.P. van Ree	0.0005369127516778523	0.0	0.0005369127516778523	0.0	0.0	0.0	9.056303693276773e-101	0.3333333333333333	0.01740506329113924
W.H. Vroom	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
G.J. Helmer	0.002953020134228188	0.0010738255033557046	0.001879194630872483	2.476015998260241e-06	0.22799067152566407	1817.7119047618542	0.003480860115165713	0.5266666666666666	0.08465924518055933
Theo Vindevogel	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
A.W. Krijgsman	0.00026845637583892615	0.00013422818791946307	0.00013422818791946307	6.33149355352863e-09	0.19821701130170885	1551.9190476190392	0.0003387161952113484	0.0	0.0
Jan C. Villerius	0.0009395973154362415	0.0	0.0009395973154362415	0.0	0.0	0.0	9.056303693276773e-101	0.38095238095238093	0.07765770294043729
Luc Verbeke	0.0005369127516778523	0.0005369127516778523	0.0	0.0	0.23384224419626806	1860.0333333332724	0.002744787997795387	0.75	0.0
Theo Oudkerk Pool	0.0004026845637583892	0.0	0.0004026845637583892	0.0	0.0	0.0	9.056303693276773e-101	0.16666666666666666	0.005593536357986327
B. Ouwerkerk	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
D. Fokkema Sr.	0.001879194630872483	0.0012080536912751677	0.0006711409395973154	2.815902655026649e-06	0.2331186961604086	1865.29999999995	0.003665654680728234	0.603448275862069	0.034375
Raymond Kaye	0.00026845637583892615	0.0	0.00026845637583892615	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
P.J. Merckens	0.002147651006711409	0.0008053691275167784	0.0013422818791946308	2.0353213887207516e-05	0.20435255603518004	1626.5138888888662	0.0009748394895393072	0.16806722689075632	0.03170320404721754
T.J.M. Versteeg	0.006308724832214765	0.0012080536912751677	0.005100671140939597	3.183016222768577e-05	0.218470696629429	1728.9452380951961	0.0015929292228960487	0.18773234200743494	0.036709416479071895
N.J. Schuurmans	0.0006711409395973154	0.0006711409395973154	0.0	0.0	0.22100061619000594	1759.2238095237717	0.001371042153579749	0.5	0.0
H. Schönbeck	0.0006711409395973154	0.00013422818791946307	0.0005369127516778523	4.223522159582667e-08	0.1946443257440884	1522.4269841269777	0.00017224849849518944	0.2	0.0427074939564867
Paul Delsemme	0.0008053691275167784	0.00013422818791946307	0.0006711409395973154	3.577292360553011e-07	0.20754299091791498	1622.992857142819	0.0004564936164273982	0.26666666666666666	0.018050541516245487
R. Galderoux	0.0025503355704697985	0.0005369127516778523	0.002013422818791946	1.511256344519048e-06	0.22528187146793344	1785.788095238043	0.0017714938589018811	0.3538011695906433	0.05897490885695904
F.K.M. Mars	0.004832214765100671	0.0006711409395973154	0.004161073825503355	1.2874299249024472e-06	0.20323193215596255	1624.6162698412602	0.0007023586774537503	0.20317460317460317	0.050017212571054334
John Drager	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.18990324204646286	1485.4980158730316	0.00010804282710478887	0.0	0.0
J. Hollestelle	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
A. Seeldraeyers	0.0005369127516778523	0.0004026845637583892	0.00013422818791946307	4.028958337618851e-06	0.2278738512635632	1803.1857142856618	0.0015705234829348322	0.5	0.0
F.M. Gelens	0.0005369127516778523	0.0004026845637583892	0.00013422818791946307	4.645309915276719e-08	0.22624210098452618	1796.038095238043	0.0019301667439392306	0.5833333333333334	0.0
J. J. Lub	0.0017449664429530199	0.00026845637583892615	0.001476510067114094	0.0	0.2313766182153041	1831.0214285713705	0.0019298488783514255	0.45394736842105265	0.05193516374462454
R.W.J. den Tex	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.16150549981172613	1241.1095238095713	5.126142596445367e-06	0.0	0.0
Frank van Gestel	0.01825503355704698	0.004966442953020134	0.013288590604026844	0.000330952334178791	0.23432465578992073	1897.9619047618598	0.005569611867080424	0.21253822629969418	0.053565244352093436
Norbert Morciniec	0.005369127516778523	0.004697986577181208	0.0006711409395973154	2.465472789157897e-06	0.22667018065638841	1842.0857142856846	0.00564914307402832	0.40629011553273425	0.0195712954333644
J. Kwekkeboom	0.0004026845637583892	0.0004026845637583892	0.0	0.0	0.22049277481730656	1744.671428571383	0.001301127098578349	0.8333333333333334	0.0
Albert van Hogenbemt	0.001476510067114094	0.0	0.001476510067114094	0.0	0.0	0.0	9.056303693276773e-101	0.2	0.07532797291578502
S.C. Holleman-Stevens	0.0005369127516778523	0.00013422818791946307	0.0004026845637583892	6.341174067396406e-09	0.19307715352749633	1515.1785714285716	0.00028168334592910764	0.5	0.07737656595431099
E.F. Wijsman	0.0006711409395973154	0.0005369127516778523	0.00013422818791946307	1.4171478112856668e-08	0.19685492756326892	1551.4797619047524	0.0003887816520292493	0.2	0.0
R. van Pottelbergh	0.0004026845637583892	0.0004026845637583892	0.0	0.0	0.22624210098452618	1796.038095238043	0.0019301667439392306	1.0	0.0
J. Berits	0.0004026845637583892	0.0004026845637583892	0.0	0.0	0.23003885884902467	1830.3452380951835	0.00214598936459537	1.0	0.0
B.W. Schippers	0.0005369127516778523	0.0005369127516778523	0.0	0.0	0.2309399077062436	1838.1785714285154	0.0022844095134142524	0.75	0.0
J.A.F. Wils	0.0016107382550335568	0.0016107382550335568	0.0	0.0	0.23091811269796628	1843.3833333332811	0.004033069910792533	0.8257575757575758	0.0
G. Scherps	0.0006711409395973154	0.0005369127516778523	0.00013422818791946307	3.420747096287432e-06	0.2270067674675719	1811.4619047618562	0.0022072918919734887	0.6	0.0
Dora van Velden	0.0005369127516778523	0.00026845637583892615	0.00026845637583892615	0.0	0.18811750966837817	1485.0198412698528	0.00023042798218946765	0.5	0.08771929824561403
P.H. van Laer	0.0004026845637583892	0.0004026845637583892	0.0	0.0	0.22624210098452618	1796.038095238043	0.0019301667439392306	1.0	0.0
A. Jacob-Bekaert	0.0004026845637583892	0.0004026845637583892	0.0	0.0	0.22624210098452618	1796.038095238043	0.0019301667439392306	1.0	0.0
Jacques Voisine	0.0009395973154362415	0.0008053691275167784	0.00013422818791946307	0.0	0.22774654743604164	1809.6952380951868	0.002156142619997246	0.6190476190476191	0.0
F.C. Driessen	0.0009395973154362415	0.0009395973154362415	0.0	0.0	0.23357437087944735	1865.3785714285148	0.0036635100427265294	0.7857142857142857	0.0
G. De Schutter	0.008590604026845637	0.0028187919463087247	0.0057718120805369125	0.00032420152396594695	0.24007438970045514	1940.9285714285209	0.006284319395399121	0.2463912394225983	0.04779752094104897
Henk Hollaar	0.0008053691275167784	0.00013422818791946307	0.0006711409395973154	0.0	0.20603949959677273	1611.449999999966	0.00039241675183571573	0.75	0.1119368323269856
S.A.E. van Puffelen	0.0013422818791946308	0.0009395973154362415	0.0004026845637583892	1.1491433869673e-06	0.2272387513436536	1808.92857142852	0.002659072631277174	0.4	0.027522935779816515
P. Julius O.F.M. Cap.	0.00026845637583892615	0.00013422818791946307	0.00013422818791946307	0.0	0.20747257470317546	1629.0154761904398	0.0005123927063104173	1.0	0.0
H. Furstner	0.0005369127516778523	0.0005369127516778523	0.0	0.0	0.22588703121747145	1792.278571428519	0.0018939943459364795	0.5833333333333334	0.0
F. Revet	0.0006711409395973154	0.00013422818791946307	0.0005369127516778523	0.0	0.19427329490195683	1530.80436507936	0.0003068163872718875	0.3888888888888889	0.07102272727272728
Claas W. de Kruyter	0.001879194630872483	0.0	0.001879194630872483	0.0	0.0	0.0	9.056303693276773e-101	0.08791208791208792	0.022113594040968344
Ben Wolken	0.0004026845637583892	0.0004026845637583892	0.0	0.0	0.22788565913641157	1795.9523809523212	0.001462835846386879	0.0	0.0
H.B. de Groot	0.0017449664429530199	0.0	0.0017449664429530199	0.0	0.0	0.0	9.056303693276773e-101	0.1282051282051282	0.022090339597757996
J.J. Spa	0.0025503355704697985	0.001476510067114094	0.0010738255033557046	8.227837154342628e-07	0.23506779294249072	1893.0452380951936	0.004343116413556514	0.6071428571428571	0.07231703789412786
A. Seeldrayers	0.0034899328859060398	0.001476510067114094	0.002013422818791946	0.00014463867417438385	0.21671890483879744	1716.745238095209	0.0038628714773318016	0.5870253164556962	0.11836901677348971
R. Eeckhout	0.002953020134228188	0.001476510067114094	0.001476510067114094	2.920427394573936e-05	0.23723368599612893	1904.7857142856658	0.0042343639178372364	0.5305676855895196	0.03954731216598554
Abraham Maas	0.00026845637583892615	0.0	0.00026845637583892615	0.0	0.0	0.0	9.056303693276773e-101	0.5	0.03389830508474576
Berend Jager	0.0010738255033557046	0.0	0.0010738255033557046	0.0	0.0	0.0	9.056303693276773e-101	0.4642857142857143	0.08393412764665706
G.J.P. van Hoek	0.0012080536912751677	0.0009395973154362415	0.00026845637583892615	7.312961590477982e-07	0.23402199765241938	1881.2952380951933	0.003574350540119973	0.6	0.0
Hugo Willem Bosscha	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
R.C. Engelberts	0.0012080536912751677	0.0009395973154362415	0.00026845637583892615	2.9920802233141504e-09	0.2061784397069235	1642.3023809523563	0.0008477729761971704	0.5285714285714286	0.04797047970479705
R.P.W. Visser	0.0022818791946308723	0.001476510067114094	0.0008053691275167784	3.396965491521203e-07	0.20979482969920982	1691.199999999984	0.0019061955285655638	0.34191176470588236	0.03216374269005848
A.M.C. van Schaik-Verlee	0.0013422818791946308	0.0006711409395973154	0.0006711409395973154	3.80663730404661e-07	0.2182659991489838	1730.8476190475685	0.0020910293859758384	0.4666666666666667	0.002849002849002849
J.M.F. Stalpers	0.0017449664429530199	0.00013422818791946307	0.0016107382550335568	4.471417948858455e-07	0.20270141041378034	1614.3162698412582	0.0005022986157702789	0.15384615384615385	0.008933924931046888
G.H. Dijkstra	0.0005369127516778523	0.0	0.0005369127516778523	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.028397565922920892
E. van der Heijden	0.0016107382550335568	0.0016107382550335568	0.0	0.0	0.22251803584463906	1772.9833333332851	0.0020284111856653728	0.4696969696969697	0.0
F.J. Koopmans-Van Beinum	0.0008053691275167784	0.0	0.0008053691275167784	0.0	0.0	0.0	9.056303693276773e-101	0.23333333333333334	0.029940119760479042
J.P. Willems	0.0004026845637583892	0.0	0.0004026845637583892	0.0	0.0	0.0	9.056303693276773e-101	0.16666666666666666	0.03225806451612903
Ronald Spoor	0.002147651006711409	0.0017449664429530199	0.0004026845637583892	3.7067931577690025e-07	0.20504635086453912	1643.2376984126865	0.001054841750634009	0.4411764705882353	0.04473684210526316
Paul C.H. van der Goor	0.0005369127516778523	0.0	0.0005369127516778523	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.011764705882352941
